Name,classification,Age,pg::PTS,pg::AST,pg::TRB,pg::STL,pg::BLK,pg::TOV,pg::FG%,pg::3P%,pg::FT%,adv::PER,adv::TS%,adv::OBPM,adv::DBPM,adv::BPM,adv::OWS,adv::DWS,adv::WS/40,OverallScore,Upside01,UpsideScore,Comp1,Comp2,Comp3,pg01,adv01,age01,UpdatedOverall01,UpdatedOverall
Zyon Pullin,College,23.3,0.5650224215246636,0.6266666666666667,0.23076923076923075,0.30434782608695654,0.03703703703703705,0.13953488372093023,0.26176470588235307,0.8618042226487523,0.8311345646437993,0.4072004965859715,0.5551601423487543,0.4482758620689655,0.23880597014925367,0.3540372670807454,0.5617977528089888,0.17241379310344826,0.40293040293040283,4.64,0.0,0.0,Malcolm Brogdon,Immanuel Quickley,Terry Rozier,0.6396230911561808,0.37369301152012263,0.16435986159169536,0.39369019363625507,3.94
Ron Holland,G League,18.95,0.7937219730941706,0.37333333333333335,0.4615384615384615,1.0,0.22222222222222224,0.5116279069767442,0.2647058823529413,0.46065259117082535,0.5936675461741424,0.3109869646182496,0.5729537366548043,,,,0.044943820224719065,0.03448275862068966,,5.45,0.6851545062729787,6.85,De'Aaron Fox,Donovan Mitchell,Paul George,0.8015985083491182,0.30718115380043964,0.916955017301038,0.6063977091266671,6.06
Matas Buzelis,G League,19.68,0.5112107623318387,0.23999999999999994,0.4871794871794873,0.2608695652173913,0.7777777777777777,0.34883720930232565,0.273529411764706,0.5239923224568139,0.38786279683377317,0.20546244568590938,0.4661921708185056,,,,0.0,0.03448275862068966,,4.34,0.0460656254119808,0.46,Chet Holmgren,Myles Turner,Kristaps Porziņģis,0.6136101302605425,0.26389406467091453,0.7906574394463667,0.40262979728849047,4.03
Tyler Smith,G League,19.63,0.47085201793721976,0.11999999999999997,0.3333333333333333,0.21739130434782608,0.37037037037037035,0.11627906976744186,0.3705882352941177,0.6986564299424184,0.5092348284960421,0.3699565487274985,0.7508896797153025,,,,0.1348314606741573,0.0,,4.28,0.0,0.0,Naz Reid,Santi Aldama,Paul Reed,0.5035545667668946,0.35941418968477545,0.7993079584775087,0.39022228020916866,3.9
Zaccharie Risacher,International,19.2,0.36771300448430494,0.09333333333333327,0.23931623931623933,0.30434782608695654,0.14814814814814817,0.20930232558139542,0.3382352941176471,0.7428023032629559,0.4617414248021106,0.2517070142768467,0.5800711743772242,,,,,,,4.36,0.0,0.0,Donte DiVincenzo,Naz Reid,Cole Anthony,0.4533810482082053,0.4179425570991644,0.8737024221453287,0.39955488716904103,4.0
Alexandre Sarr,International,19.15,0.3004484304932736,0.10666666666666662,0.28205128205128205,0.08695652173913047,0.5555555555555556,0.06976744186046512,0.42647058823529427,0.5297504798464492,0.4617414248021106,0.43078833022967106,0.5373665480427046,,,,,,,4.29,0.0,0.0,Naz Reid,Santi Aldama,Aleksej Pokusevski,0.4158893838240337,0.43902661845106,0.8823529411764707,0.39412291261786603,3.94
Tidjane Salaun,International,18.86,0.30493273542600896,0.09333333333333327,0.23076923076923075,0.39130434782608703,0.0740740740740741,0.13953488372093023,0.15000000000000016,0.6065259117082533,0.5699208443271767,0.18590937306021108,0.3736654804270465,,,,,,,3.84,0.0,0.0,Donte DiVincenzo,Cole Anthony,Royce O'Neale,0.3771366803677369,0.371597498228126,0.9325259515570934,0.3584858129365397,3.58
Nikola Topić,International,18.86,0.5201793721973095,0.7066666666666667,0.17094017094017097,0.34782608695652173,0.03703703703703705,0.37209302325581395,0.4205882352941178,0.5873320537428023,0.912928759894459,0.3963376784605836,0.6441281138790036,,,,,,,5.58,0.1439839205565747,1.44,Khris Middleton,Austin Reaves,Franz Wagner,0.6852324707790923,0.4520970859173164,0.9325259515570934,0.5282063998170069,5.28
AJ Johnson,International,19.55,0.0,0.07999999999999996,0.0,0.0,0.03703703703703705,0.0,0.0,0.5335892514395395,0.01583113456464381,0.0,0.0,,,,,,,1.65,0.0,0.0,Kenneth Lofton Jr.,Jett Howard,Shake Milton,0.0,0.27706500923447835,0.8131487889273353,0.17166177754020734,1.72
Pacome Dadiet,International,18.9,0.16591928251121074,0.05333333333333331,0.09401709401709397,0.13043478260869565,0.03703703703703705,0.023255813953488386,0.4323529411764707,0.6871401151631478,0.5593667546174141,0.22439478584729988,0.693950177935943,,,,,,,3.79,0.0,0.0,Nikola Jović,Trendon Watford,Jarace Walker,0.30608744127249354,0.4333862522803836,0.92560553633218,0.3544364297766773,3.54
Juan Núñez,International,20.04,0.31390134529147984,0.6266666666666667,0.18803418803418803,0.6521739130434783,0.0,0.37209302325581395,0.3382352941176471,0.6122840690978887,0.1978891820580474,0.31750465549348234,0.423487544483986,,,,,,,4.57,0.4205981719487419,4.21,Donte DiVincenzo,Tre Mann,Russell Westbrook,0.5344795941224795,0.4012031851975646,0.7283737024221453,0.4816785461049856,4.82
Bobi Klintman,International,21.29,0.3273542600896861,0.09333333333333327,0.2991452991452992,0.34782608695652173,0.18518518518518517,0.23255813953488372,0.23235294117647068,0.6468330134357007,0.7414248021108177,0.2104283054003725,0.5231316725978646,,,,,,,4.25,0.0,0.0,Donte DiVincenzo,Cole Anthony,Naz Reid,0.48609494410888404,0.40147630853991706,0.5121107266435987,0.375515113630267,3.76
Nikola Djurisic,International,20.32,0.5336322869955157,0.42666666666666664,0.13675213675213674,0.43478260869565216,0.14814814814814817,0.5813953488372093,0.26176470588235307,0.5854126679462572,0.6094986807387862,0.20453134698944758,0.4733096085409255,,,,,,,4.89,0.1420386213984877,1.42,Jaylen Brown,Franz Wagner,Donte DiVincenzo,0.619264018535471,0.391878996668209,0.6799307958477507,0.4595126339217739,4.6
Melvin Ajinca,International,19.98,0.3273542600896861,0.06666666666666661,0.1965811965811966,0.13043478260869565,0.03703703703703705,0.0,0.12941176470588248,0.6852207293666027,0.7440633245382583,0.17256362507759163,0.49110320284697534,,,,,,,3.6,0.0,0.0,Jarace Walker,Nikola Jović,Dario Šarić,0.3279830988393976,0.38988282100947835,0.7387543252595153,0.33076258038162143,3.31
Ulrich Chomche,International,18.47,0.45291479820627806,0.4133333333333333,0.6666666666666667,0.4782608695652174,1.0,1.0,0.20294117647058826,0.7312859884836853,0.575197889182058,0.4174425822470516,0.5017793594306053,,,,,,,6.78,0.7253435887838899,7.25,Scottie Barnes,Jaren Jackson Jr.,Kevin Durant,0.9657593915857198,0.43071752433806487,1.0,0.727902774935401,7.28
Ariel Hukporti,International,22.19,0.22869955156950675,0.06666666666666661,0.5042735042735043,0.13043478260869565,0.5555555555555556,0.23255813953488372,0.6117647058823529,,0.22427440633245377,0.38795779019242704,0.5765124555160143,,,,,,,4.44,0.0,0.0,Naz Reid,Santi Aldama,Evan Mobley,0.5075384719001671,0.43901217282570176,0.35640138408304467,0.38465660711245453,3.85
Trentyn Flowers,International,19.28,0.1165919282511211,0.05333333333333331,0.1623931623931624,0.0,0.03703703703703705,0.18604651162790697,0.23823529411764716,0.6852207293666027,0.30870712401055406,0.03972687771570452,0.3629893238434165,,,,,,,3.05,0.0,0.0,Nikola Jović,Shake Milton,Kenneth Lofton Jr.,0.23497026706723834,0.3464730746059056,0.8598615916955014,0.2896963857687208,2.9
Ousmane N'Diaye,International,20.25,0.09417040358744393,0.0,0.24786324786324784,0.08695652173913047,0.18518518518518517,0.04651162790697674,0.23235294117647068,0.508637236084453,0.62532981530343,0.13283674736188705,0.4661921708185056,,,,,,,3.25,0.0,0.0,Jaylin Williams,Nikola Jović,Jarace Walker,0.2651050438796535,0.3792298627302143,0.6920415224913494,0.29929571685297957,2.99
Mantas Rubstavicius,International,22.12,0.2914798206278027,0.1333333333333333,0.07692307692307693,0.2608695652173913,0.03703703703703705,0.09302325581395351,0.4764705882352943,0.8157389635316699,0.767810026385224,0.2545003103662322,0.8718861209964416,,,,,,,4.37,0.0,0.0,Aaron Wiggins,David Duke Jr.,Naji Marshall,0.46115941363658636,0.469102122199601,0.36851211072664336,0.3795574184991239,3.8
